Time,Distance,Desired_Roll,Actual_Roll,Pitch,Speed,Heading,Bearing
1744911839.659788,114.37260750191706,-7.7112687042069865,-6.201328103600976,-5.778110450503182,8.735471725463867,70,62.28873129579301
1744911839.7105322,112.15660892531746,-7.5488685357116765,-6.215674062178942,-5.777196367022348,8.700569152832031,70,62.45113146428832
1744911839.761966,112.15660892531746,-7.5488685357116765,-6.215674062178942,-5.777196367022348,8.700569152832031,70,62.45113146428832
1744911839.8137083,112.15660892531746,-7.5488685357116765,-6.215674062178942,-5.777196367022348,8.700569152832031,70,62.45113146428832
1744911839.8644242,112.15660892531746,-7.5488685357116765,-6.215674062178942,-5.777196367022348,8.700569152832031,70,62.45113146428832
1744911839.9151394,110.08666452233241,-7.392947380842202,-6.772495842754123,-5.778209041354012,8.688582420349121,70,62.6070526191578
1744911839.965898,110.08666452233241,-7.392947380842202,-6.772495842754123,-5.778209041354012,8.688582420349121,70,62.6070526191578
1744911840.0170221,110.08666452233241,-7.392947380842202,-6.772495842754123,-5.778209041354012,8.688582420349121,70,62.6070526191578
1744911840.067717,110.08666452233241,-7.392947380842202,-6.772495842754123,-5.778209041354012,8.688582420349121,70,62.6070526191578
1744911840.1186209,110.08666452233241,-7.392947380842202,-6.772495842754123,-5.778209041354012,8.688582420349121,70,62.6070526191578
1744911840.169302,110.08666452233241,-7.392947380842202,-6.772495842754123,-5.778209041354012,8.688582420349121,70,62.6070526191578
1744911840.2202969,107.84335354974475,-7.218886783801736,-6.858161782871715,-5.779156331774544,8.711136817932129,70,62.781113216198264
1744911840.2711515,107.84335354974475,-7.218886783801736,-6.858161782871715,-5.779156331774544,8.711136817932129,70,62.781113216198264
1744911840.3221834,107.84335354974475,-7.218886783801736,-6.858161782871715,-5.779156331774544,8.711136817932129,70,62.781113216198264
1744911840.373068,107.84335354974475,-7.218886783801736,-6.858161782871715,-5.779156331774544,8.711136817932129,70,62.781113216198264
1744911840.4237478,105.76718083327762,-7.052378227071813,-6.572012715141323,-5.779104909655404,8.66955852508545,70,62.94762177292819
1744911840.4744446,105.76718083327762,-7.052378227071813,-6.572012715141323,-5.779104909655404,8.66955852508545,70,62.94762177292819
1744911840.5254192,105.76718083327762,-7.052378227071813,-6.572012715141323,-5.779104909655404,8.66955852508545,70,62.94762177292819
1744911840.5761135,105.76718083327762,-7.052378227071813,-6.572012715141323,-5.779104909655404,8.66955852508545,70,62.94762177292819
1744911840.6271334,105.76718083327762,-7.052378227071813,-6.572012715141323,-5.779104909655404,8.66955852508545,70,62.94762177292819
1744911840.678831,103.53899850123575,-6.866912780367841,-6.309499090146938,-5.77812687277491,8.690436363220215,70,63.13308721963216
1744911840.7299314,103.53899850123575,-6.866912780367841,-6.309499090146938,-5.77812687277491,8.690436363220215,70,63.13308721963216
1744911840.7813292,103.53899850123575,-6.866912780367841,-6.309499090146938,-5.77812687277491,8.690436363220215,70,63.13308721963216
1744911840.832399,103.53899850123575,-6.866912780367841,-6.309499090146938,-5.77812687277491,8.690436363220215,70,63.13308721963216
1744911840.883591,103.53899850123575,-6.866912780367841,-6.309499090146938,-5.77812687277491,8.690436363220215,70,63.13308721963216
