Time,Distance,Bank,Error_Distance,Heading_Error,Tangent_Direction,Speed,Circle_Direction,Heading,Bearing_to_Plane
1744926062.284064,54.75239668108699,29.418665937557996,4.752396681086992,-171.04508942663966,174.95491057336034,9.397457122802734,CCW,346,84.95491057336034
1744926062.3352876,54.75239668108699,29.593066156290597,4.752396681086992,-171.04508942663966,174.95491057336034,9.397457122802734,CCW,346,84.95491057336034
1744926062.3864696,54.391754779607574,29.715146309403416,4.391754779607574,-169.35278409727783,172.64721590272217,9.32218074798584,CCW,342,82.64721590272217
1744926062.4375362,54.391754779607574,29.80060241658239,4.391754779607574,-169.35278409727783,172.64721590272217,9.32218074798584,CCW,342,82.64721590272217
1744926062.488729,54.391754779607574,29.860421691607673,4.391754779607574,-169.35278409727783,172.64721590272217,9.32218074798584,CCW,342,82.64721590272217
1744926062.539811,54.391754779607574,29.90229518412537,4.391754779607574,-169.35278409727783,172.64721590272217,9.32218074798584,CCW,342,82.64721590272217
1744926062.5912676,54.391754779607574,29.93160662888776,4.391754779607574,-169.35278409727783,172.64721590272217,9.32218074798584,CCW,342,82.64721590272217
1744926062.6421404,54.24150012045318,29.95212464022143,4.241500120453182,-170.868224387907,170.131775612093,9.244507789611816,CCW,341,80.13177561209301
1744926062.6926985,54.24150012045318,29.966487248155,4.241500120453182,-170.868224387907,170.131775612093,9.244507789611816,CCW,341,80.13177561209301
1744926062.7437394,54.24150012045318,29.9765410737085,4.241500120453182,-170.868224387907,170.131775612093,9.244507789611816,CCW,341,80.13177561209301
1744926062.7946646,54.24150012045318,29.98357875159595,4.241500120453182,-170.868224387907,170.131775612093,9.244507789611816,CCW,341,80.13177561209301
1744926062.8461375,54.24150012045318,29.988505126117165,4.241500120453182,-170.868224387907,170.131775612093,9.244507789611816,CCW,341,80.13177561209301
1744926062.8969994,54.36185854324618,29.991953588282016,4.3618585432461785,-175.21046650317362,167.78953349682638,9.200501441955566,CCW,343,77.78953349682638
1744926062.948218,54.36185854324618,29.99436751179741,4.3618585432461785,-175.21046650317362,167.78953349682638,9.200501441955566,CCW,343,77.78953349682638
1744926062.999491,54.36185854324618,29.996057258258187,4.3618585432461785,-175.21046650317362,167.78953349682638,9.200501441955566,CCW,343,77.78953349682638
1744926063.0504508,54.36185854324618,29.99724008078073,4.3618585432461785,-175.21046650317362,167.78953349682638,9.200501441955566,CCW,343,77.78953349682638
1744926063.101952,54.36185854324618,29.99806805654651,4.3618585432461785,-175.21046650317362,167.78953349682638,9.200501441955566,CCW,343,77.78953349682638
1744926063.1523433,54.78904412532874,11.998647639582558,4.7890441253287435,178.30392541535662,165.30392541535662,9.170076370239258,CCW,347,75.30392541535662
1744926063.2033868,54.78904412532874,-0.60094665229221,4.7890441253287435,178.30392541535662,165.30392541535662,9.170076370239258,CCW,347,75.30392541535662
1744926063.2545726,54.78904412532874,-9.420662656604547,4.7890441253287435,178.30392541535662,165.30392541535662,9.170076370239258,CCW,347,75.30392541535662
1744926063.3054168,54.78904412532874,-15.594463859623183,4.7890441253287435,178.30392541535662,165.30392541535662,9.170076370239258,CCW,347,75.30392541535662
1744926063.3567204,54.78904412532874,-19.916124701736226,4.7890441253287435,178.30392541535662,165.30392541535662,9.170076370239258,CCW,347,75.30392541535662
1744926063.4081576,55.41227149970778,-22.94128729121536,5.412271499707778,171.08383895152934,163.08383895152934,9.118995666503906,CCW,352,73.08383895152934
1744926063.4591162,55.41227149970778,-25.05890110385075,5.412271499707778,171.08383895152934,163.08383895152934,9.118995666503906,CCW,352,73.08383895152934
1744926063.5100837,55.41227149970778,-26.541230772695524,5.412271499707778,171.08383895152934,163.08383895152934,9.118995666503906,CCW,352,73.08383895152934
1744926063.5616136,55.41227149970778,-27.578861540886866,5.412271499707778,171.08383895152934,163.08383895152934,9.118995666503906,CCW,352,73.08383895152934
1744926063.613108,55.41227149970778,-28.305203078620806,5.412271499707778,171.08383895152934,163.08383895152934,9.118995666503906,CCW,352,73.08383895152934
1744926063.6638277,56.27502122083269,-28.813642155034564,6.275021220832691,164.81628049968435,160.81628049968435,9.166096687316895,CCW,356,70.81628049968435
1744926063.714883,56.27502122083269,-29.169549508524195,6.275021220832691,164.81628049968435,160.81628049968435,9.166096687316895,CCW,356,70.81628049968435
