Time,Distance,Bank,Error_Distance,Heading_Error,Tangent_Direction,Speed,Circle_Direction,Heading,Bearing_to_Plane
1745437277.9133162,68.26022866654525,-29.9980702587486,-6.739771333454755,150.18471031185072,234.18471031185072,8.959458351135254,CCW,84,144.18471031185072
1745437277.9643586,68.26022866654525,-29.99864918112402,-6.739771333454755,150.18471031185072,234.18471031185072,8.959458351135254,CCW,84,144.18471031185072
1745437278.014982,68.64160413323907,-29.999054426786813,-6.3583958667609295,151.3106066140943,232.3106066140943,8.962782859802246,CCW,81,142.3106066140943
1745437278.0657628,68.64160413323907,-29.99933809875077,-6.3583958667609295,151.3106066140943,232.3106066140943,8.962782859802246,CCW,81,142.3106066140943
1745437278.1170585,68.64160413323907,-29.999536669125536,-6.3583958667609295,151.3106066140943,232.3106066140943,8.962782859802246,CCW,81,142.3106066140943
1745437278.167708,68.64160413323907,-29.999675668387873,-6.3583958667609295,151.3106066140943,232.3106066140943,8.962782859802246,CCW,81,142.3106066140943
1745437278.2184708,68.97791241584781,-29.99977296787151,-6.022087584152189,153.56315268653566,230.56315268653566,9.011323928833008,CCW,77,140.56315268653566
1745437278.2699192,68.97791241584781,-29.999841077510055,-6.022087584152189,153.56315268653566,230.56315268653566,9.011323928833008,CCW,77,140.56315268653566
1745437278.3215857,68.97791241584781,-29.999888754257036,-6.022087584152189,153.56315268653566,230.56315268653566,9.011323928833008,CCW,77,140.56315268653566
1745437278.3733118,68.97791241584781,-29.999922127979925,-6.022087584152189,153.56315268653566,230.56315268653566,9.011323928833008,CCW,77,140.56315268653566
1745437278.424556,68.97791241584781,-29.999945489585947,-6.022087584152189,153.56315268653566,230.56315268653566,9.011323928833008,CCW,77,140.56315268653566
1745437278.4751062,69.28794901680715,-29.99996184271016,-5.712050983192853,151.6401438192703,228.6401438192703,9.011323928833008,CCW,77,138.6401438192703
1745437278.5257037,69.28794901680715,-29.99997328989711,-5.712050983192853,155.6401438192703,228.6401438192703,9.136185646057129,CCW,73,138.6401438192703
1745437278.576467,69.28794901680715,-29.999981302927974,-5.712050983192853,155.6401438192703,228.6401438192703,9.136185646057129,CCW,73,138.6401438192703
1745437278.6275673,69.28794901680715,-29.999986912049582,-5.712050983192853,155.6401438192703,228.6401438192703,9.136185646057129,CCW,73,138.6401438192703
1745437278.678413,69.28794901680715,-29.999990838434705,-5.712050983192853,155.6401438192703,228.6401438192703,9.136185646057129,CCW,73,138.6401438192703
1745437278.7292218,69.49453814577994,-29.999993586904292,-5.505461854220059,157.84132829743663,226.84132829743663,9.189913749694824,CCW,69,136.84132829743663
1745437278.7799504,69.49453814577994,-29.999995510833003,-5.505461854220059,157.84132829743663,226.84132829743663,9.189913749694824,CCW,69,136.84132829743663
1745437278.8307517,69.49453814577994,-29.9999968575831,-5.505461854220059,157.84132829743663,226.84132829743663,9.189913749694824,CCW,69,136.84132829743663
1745437278.881719,69.49453814577994,-29.99999780030817,-5.505461854220059,157.84132829743663,226.84132829743663,9.189913749694824,CCW,69,136.84132829743663
1745437278.9324443,69.49453814577994,-29.999998460215718,-5.505461854220059,157.84132829743663,226.84132829743663,9.189913749694824,CCW,69,136.84132829743663
1745437278.9840612,69.64740915633763,-29.999998922151,-5.3525908436623695,158.87071090763698,224.87071090763698,9.32068920135498,CCW,66,134.87071090763698
1745437279.0352736,69.64740915633763,-29.9999992455057,-5.3525908436623695,158.87071090763698,224.87071090763698,9.32068920135498,CCW,66,134.87071090763698
1745437279.086406,69.64740915633763,-29.999999471853986,-5.3525908436623695,158.87071090763698,224.87071090763698,9.32068920135498,CCW,66,134.87071090763698
1745437279.1371498,69.64740915633763,-29.99999963029779,-5.3525908436623695,158.87071090763698,224.87071090763698,9.32068920135498,CCW,66,134.87071090763698
1745437279.1883502,69.64740915633763,-29.999999741208452,-5.3525908436623695,158.87071090763698,224.87071090763698,9.32068920135498,CCW,66,134.87071090763698
1745437279.2393148,69.74650185529757,-29.999999818845914,-5.253498144702434,159.052276597137,223.052276597137,9.363619804382324,CCW,64,133.052276597137
1745437279.2903,69.74650185529757,-29.999999873192138,-5.253498144702434,159.052276597137,223.052276597137,9.363619804382324,CCW,64,133.052276597137
1745437279.3416305,69.74650185529757,-29.999999911234497,-5.253498144702434,159.052276597137,223.052276597137,9.363619804382324,CCW,64,133.052276597137
1745437279.3927922,69.74650185529757,-29.999999937864146,-5.253498144702434,159.052276597137,223.052276597137,9.363619804382324,CCW,64,133.052276597137
1745437279.4441237,69.74650185529757,-29.9999999565049,-5.253498144702434,159.052276597137,223.052276597137,9.363619804382324,CCW,64,133.052276597137
1745437279.4951081,69.81632994439421,-29.99999996955343,-5.183670055605788,161.0576544125455,221.0576544125455,9.37939453125,CCW,60,131.0576544125455
1745437279.5461116,69.81632994439421,-29.9999999786874,-5.183670055605788,161.0576544125455,221.0576544125455,9.37939453125,CCW,60,131.0576544125455
1745437279.5968559,69.81632994439421,-29.99999998508118,-5.183670055605788,161.0576544125455,221.0576544125455,9.37939453125,CCW,60,131.0576544125455
1745437279.6477258,69.81632994439421,-29.999999989556823,-5.183670055605788,161.0576544125455,221.0576544125455,9.37939453125,CCW,60,131.0576544125455
1745437279.6986852,69.81632994439421,-29.999999992689776,-5.183670055605788,161.0576544125455,221.0576544125455,9.37939453125,CCW,60,131.0576544125455
1745437279.7496781,69.8376141539617,-29.99999999488284,-5.162385846038305,162.21685775165406,219.21685775165406,9.372661590576172,CCW,57,129.21685775165406
1745437279.8012328,69.8376141539617,-29.999999996417987,-5.162385846038305,162.21685775165406,219.21685775165406,9.372661590576172,CCW,57,129.21685775165406
1745437279.8522763,69.8376141539617,-29.99999999749259,-5.162385846038305,162.21685775165406,219.21685775165406,9.372661590576172,CCW,57,129.21685775165406
1745437279.9033525,69.8376141539617,-29.999999998244814,-5.162385846038305,162.21685775165406,219.21685775165406,9.372661590576172,CCW,57,129.21685775165406
1745437279.95404,69.8376141539617,-29.99999999877137,-5.162385846038305,162.21685775165406,219.21685775165406,9.372661590576172,CCW,57,129.21685775165406
1745437280.0048573,69.80329739223406,-29.999999999139956,-5.196702607765943,163.22952622484684,217.22952622484684,9.3761625289917,CCW,54,127.22952622484684
1745437280.0554779,69.80329739223406,-29.999999999397968,-5.196702607765943,163.22952622484684,217.22952622484684,9.3761625289917,CCW,54,127.22952622484684
1745437280.1062431,69.80329739223406,-29.999999999578577,-5.196702607765943,163.22952622484684,217.22952622484684,9.3761625289917,CCW,54,127.22952622484684
1745437280.1571057,69.80329739223406,-29.999999999705004,-5.196702607765943,163.22952622484684,217.22952622484684,9.3761625289917,CCW,54,127.22952622484684
1745437280.207737,69.80329739223406,-29.999999999793502,-5.196702607765943,163.22952622484684,217.22952622484684,9.3761625289917,CCW,54,127.22952622484684
1745437280.2584035,69.72121576580645,-29.99999999985545,-5.278784234193552,164.39760807540307,215.39760807540307,9.3580904006958,CCW,51,125.39760807540307
